eventid,eventtype,start_year,start_month,start_day,end_year,end_month,end_day,eventagency,borough,category,subcategoryname,zipcode,zip_count_by_year,zip_count_by_month,zip_count_total
147075,Shooting Permit,2014,3,20,2014,3,21,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Episodic series,10017,169,16,1426
147075,Shooting Permit,2014,3,20,2014,3,21,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Episodic series,10022,196,22,1662
147074,Shooting Permit,2014,4,5,2014,4,5,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Student,Student Film,11205,153,11,1052
147062,Shooting Permit,2014,3,20,2014,3,20,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,WEB,Not Applicable,10003,304,30,2429
147062,Shooting Permit,2014,3,20,2014,3,20,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,WEB,Not Applicable,10010,139,14,1336
147051,Shooting Permit,2014,3,20,2014,3,21,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Pilot,10025,77,13,742
147028,Shooting Permit,2014,3,20,2014,3,20,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Not Applicable,10011,398,26,3256
147024,Shooting Permit,2014,3,20,2014,3,20,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Episodic series,10001,292,21,2283
147024,Shooting Permit,2014,3,20,2014,3,20,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Episodic series,10010,139,14,1336
147024,Shooting Permit,2014,3,20,2014,3,20,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Episodic series,10016,132,12,1155
147009,Shooting Permit,2014,3,21,2014,3,21,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Episodic series,11231,158,23,1296
146998,Shooting Permit,2014,3,20,2014,3,20,"Mayor's Office of Film, Theatre & Broadcasting",Queens,Television,Episodic series,11363,31,5,173
146984,Shooting Permit,2014,3,21,2014,3,22,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Pilot,11201,308,23,2701
146981,Shooting Permit,2014,3,19,2014,3,19,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,News,10036,490,38,4309
146969,Shooting Permit,2014,3,20,2014,3,20,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Commercial,Commercial,10036,490,38,4309
146961,Shooting Permit,2014,3,21,2014,3,21,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,WEB,Not Applicable,11231,158,23,1296
146952,Shooting Permit,2014,3,23,2014,3,23,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Commercial,Commercial,10001,292,21,2283
146952,Shooting Permit,2014,3,23,2014,3,23,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Commercial,Commercial,10018,152,13,1314
146951,Shooting Permit,2014,3,22,2014,3,22,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Commercial,Commercial,10001,292,21,2283
146951,Shooting Permit,2014,3,22,2014,3,22,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Commercial,Commercial,10018,152,13,1314
146950,Shooting Permit,2014,3,21,2014,3,21,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Commercial,Commercial,10001,292,21,2283
146950,Shooting Permit,2014,3,21,2014,3,21,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Commercial,Commercial,10018,152,13,1314
146949,Shooting Permit,2014,3,20,2014,3,20,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Commercial,Commercial,10001,292,21,2283
146949,Shooting Permit,2014,3,20,2014,3,20,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Commercial,Commercial,10018,152,13,1314
146943,Shooting Permit,2014,3,20,2014,3,20,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Pilot,10004,79,11,710
146943,Shooting Permit,2014,3,20,2014,3,20,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Pilot,10005,87,13,852
146943,Shooting Permit,2014,3,20,2014,3,20,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Pilot,10038,93,12,1086
146941,Shooting Permit,2014,3,21,2014,3,21,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Pilot,10002,220,17,2217
146937,Shooting Permit,2014,3,20,2014,3,20,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Episodic series,11222,960,65,9543
146936,Shooting Permit,2014,3,19,2014,3,19,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Pilot,10004,79,11,710
146936,Shooting Permit,2014,3,19,2014,3,19,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Pilot,10005,87,13,852
146936,Shooting Permit,2014,3,19,2014,3,19,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Pilot,10038,93,12,1086
146922,Shooting Permit,2014,3,20,2014,3,20,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Pilot,10075,49,4,502
146919,Shooting Permit,2014,3,19,2014,3,19,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Pilot,10075,49,4,502
146916,Shooting Permit,2014,3,19,2014,3,19,"Mayor's Office of Film, Theatre & Broadcasting",Queens,Television,Episodic series,11101,775,88,7113
146916,Shooting Permit,2014,3,19,2014,3,19,"Mayor's Office of Film, Theatre & Broadcasting",Queens,Television,Episodic series,11106,177,6,1877
146913,Shooting Permit,2014,3,20,2014,3,21,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Pilot,10012,245,22,2300
146913,Shooting Permit,2014,3,20,2014,3,21,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Pilot,10013,279,13,3065
146911,Shooting Permit,2014,3,19,2014,3,19,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Commercial,Industrial/Corporate,10027,113,11,1159
146911,Shooting Permit,2014,3,19,2014,3,19,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Commercial,Industrial/Corporate,11101,775,88,7113
146911,Shooting Permit,2014,3,19,2014,3,19,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Commercial,Industrial/Corporate,11109,21,4,178
146903,Shooting Permit,2014,3,20,2014,3,20,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Pilot,10065,107,8,1046
146889,Shooting Permit,2014,3,19,2014,3,19,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Pilot,10012,245,22,2300
146889,Shooting Permit,2014,3,19,2014,3,19,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Pilot,10013,279,13,3065
146864,Shooting Permit,2014,3,20,2014,3,20,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Pilot,11201,308,23,2701
146847,Shooting Permit,2014,3,21,2014,3,21,"Mayor's Office of Film, Theatre & Broadcasting",Bronx,Television,Reality,10474,45,2,263
146808,Shooting Permit,2014,3,18,2014,3,18,"Mayor's Office of Film, Theatre & Broadcasting",Queens,Television,Pilot,11101,775,88,7113
146792,Shooting Permit,2014,3,19,2014,3,19,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,WEB,Not Applicable,10003,304,30,2429
146792,Shooting Permit,2014,3,19,2014,3,19,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,WEB,Not Applicable,10010,139,14,1336
146784,Shooting Permit,2014,3,18,2014,3,18,"Mayor's Office of Film, Theatre & Broadcasting",Queens,Television,Episodic series,11101,775,88,7113
146784,Shooting Permit,2014,3,18,2014,3,18,"Mayor's Office of Film, Theatre & Broadcasting",Queens,Television,Episodic series,11104,25,3,257
146777,Shooting Permit,2014,3,20,2014,3,20,"Mayor's Office of Film, Theatre & Broadcasting",Queens,Television,Pilot,11101,775,88,7113
146774,Shooting Permit,2014,3,18,2014,3,18,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Pilot,10004,79,11,710
146774,Shooting Permit,2014,3,18,2014,3,18,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Pilot,10005,87,13,852
146774,Shooting Permit,2014,3,18,2014,3,18,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Pilot,10038,93,12,1086
146771,Shooting Permit,2014,3,27,2014,3,27,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Cable-other,10012,245,22,2300
146769,Shooting Permit,2014,3,21,2014,3,21,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Pilot,11222,960,65,9543
146768,Shooting Permit,2014,3,20,2014,3,20,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Pilot,11222,960,65,9543
146767,Shooting Permit,2014,3,19,2014,3,19,"Mayor's Office of Film, Theatre & Broadcasting",Queens,Television,Pilot,11101,775,88,7113
146763,Shooting Permit,2014,3,19,2014,3,19,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Film,Short,11203,5,1,177
146762,Shooting Permit,2014,3,19,2014,3,19,"Mayor's Office of Film, Theatre & Broadcasting",Queens,Television,Episodic series,11101,775,88,7113
146752,Shooting Permit,2014,3,18,2014,3,18,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,WEB,Not Applicable,10014,280,15,2233
146750,Shooting Permit,2014,3,18,2014,3,18,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Pilot,10004,79,11,710
146750,Shooting Permit,2014,3,18,2014,3,18,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Pilot,10005,87,13,852
146747,Shooting Permit,2014,3,20,2014,3,21,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Episodic series,11231,158,23,1296
146746,Shooting Permit,2014,3,19,2014,3,19,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Pilot,11231,158,23,1296
146733,Shooting Permit,2014,3,19,2014,3,19,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Commercial,Commercial,10003,304,30,2429
146733,Shooting Permit,2014,3,19,2014,3,19,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Commercial,Commercial,10014,280,15,2233
146690,Shooting Permit,2014,3,20,2014,3,20,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Commercial,Commercial,11226,85,3,829
146690,Shooting Permit,2014,3,20,2014,3,20,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Commercial,Commercial,11230,33,2,328
146679,Shooting Permit,2014,3,27,2014,3,27,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Still Photography,Not Applicable,10012,245,22,2300
146679,Shooting Permit,2014,3,27,2014,3,27,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Still Photography,Not Applicable,10019,341,30,2785
146679,Shooting Permit,2014,3,27,2014,3,27,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Still Photography,Not Applicable,10103,18,1,145
146675,Shooting Permit,2014,3,19,2014,3,19,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Still Photography,Not Applicable,11238,99,3,833
146644,Shooting Permit,2014,3,19,2014,3,19,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Commercial,Commercial,11211,224,7,1811
146644,Shooting Permit,2014,3,19,2014,3,19,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Commercial,Commercial,11216,34,1,524
146644,Shooting Permit,2014,3,19,2014,3,19,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Commercial,Commercial,11233,9,1,189
146602,Shooting Permit,2014,3,26,2014,3,26,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Variety,10029,77,11,629
146600,Shooting Permit,2014,3,25,2014,3,25,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Variety,10029,77,11,629
146590,Shooting Permit,2014,3,17,2014,3,17,"Mayor's Office of Film, Theatre & Broadcasting",Queens,Television,Episodic series,11101,775,88,7113
146552,Shooting Permit,2014,3,19,2014,3,20,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Pilot,11231,158,23,1296
146551,Shooting Permit,2014,3,19,2014,3,19,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Pilot,10025,77,13,742
146533,Shooting Permit,2014,3,21,2014,3,21,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Episodic series,10027,113,11,1159
146507,Shooting Permit,2014,3,19,2014,3,19,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Episodic series,10032,74,12,560
146502,Shooting Permit,2014,4,18,2014,4,18,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Cable-other,10019,341,38,2785
146502,Shooting Permit,2014,4,18,2014,4,18,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Cable-other,10022,196,27,1662
146501,Shooting Permit,2014,3,18,2014,3,18,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Episodic series,10003,304,30,2429
146501,Shooting Permit,2014,3,18,2014,3,18,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Episodic series,10009,92,5,699
146495,Shooting Permit,2014,3,19,2014,3,19,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Documentary,Not Applicable,10014,280,15,2233
146484,Shooting Permit,2014,3,18,2014,3,18,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Episodic series,10040,19,1,138
146476,Shooting Permit,2014,3,20,2014,3,20,"Mayor's Office of Film, Theatre & Broadcasting",Queens,Television,Episodic series,11354,11,3,107
146468,Shooting Permit,2014,3,20,2014,3,20,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Episodic series,10027,113,11,1159
146467,Shooting Permit,2014,3,17,2014,3,17,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Pilot,10025,77,13,742
146467,Shooting Permit,2014,3,17,2014,3,17,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Pilot,10027,113,11,1159
146447,Shooting Permit,2014,3,17,2014,3,17,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Episodic series,11201,308,23,2701
146405,Shooting Permit,2014,3,18,2014,3,19,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Pilot,10003,304,30,2429
146405,Shooting Permit,2014,3,18,2014,3,19,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Pilot,10010,139,14,1336
146405,Shooting Permit,2014,3,18,2014,3,19,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Pilot,10016,132,12,1155
146399,Shooting Permit,2014,3,17,2014,3,17,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Pilot,11201,308,23,2701
146386,Shooting Permit,2014,3,16,2014,3,16,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Episodic series,10022,196,22,1662
146386,Shooting Permit,2014,3,16,2014,3,16,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Episodic series,10036,490,38,4309
146386,Shooting Permit,2014,3,16,2014,3,16,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Episodic series,10065,107,8,1046
146374,Shooting Permit,2014,3,14,2014,3,14,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Still Photography,Not Applicable,10036,490,38,4309
146368,Shooting Permit,2014,3,15,2014,3,15,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Pilot,10007,89,10,841
146368,Shooting Permit,2014,3,15,2014,3,15,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Pilot,11201,308,23,2701
146368,Shooting Permit,2014,3,15,2014,3,15,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Pilot,11231,158,23,1296
146366,Shooting Permit,2014,3,18,2014,3,18,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Pilot,10036,490,38,4309
146359,Shooting Permit,2014,3,18,2014,3,18,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Pilot,10017,169,16,1426
146359,Shooting Permit,2014,3,18,2014,3,18,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Pilot,10019,341,30,2785
146359,Shooting Permit,2014,3,18,2014,3,18,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Pilot,10036,490,38,4309
146349,Shooting Permit,2014,3,18,2014,3,18,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Episodic series,11222,960,65,9543
146343,Shooting Permit,2014,3,17,2014,3,17,"Mayor's Office of Film, Theatre & Broadcasting",Queens,Television,Pilot,11101,775,88,7113
146333,Shooting Permit,2014,3,16,2014,3,16,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Commercial,Industrial/Corporate,11201,308,23,2701
146332,Shooting Permit,2014,3,21,2014,3,22,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Episodic series,11222,960,65,9543
146327,Shooting Permit,2014,3,20,2014,3,21,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Episodic series,11211,224,7,1811
146327,Shooting Permit,2014,3,20,2014,3,21,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Episodic series,11249,254,11,1756
146322,Shooting Permit,2014,3,19,2014,3,19,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Episodic series,11222,960,65,9543
146321,Shooting Permit,2014,3,18,2014,3,18,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Episodic series,10016,132,12,1155
146320,Shooting Permit,2014,3,18,2014,3,18,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Episodic series,11222,960,65,9543
146319,Shooting Permit,2014,3,19,2014,3,19,"Mayor's Office of Film, Theatre & Broadcasting",Queens,Still Photography,Not Applicable,11101,775,88,7113
146317,Shooting Permit,2014,3,18,2014,3,18,"Mayor's Office of Film, Theatre & Broadcasting",Queens,Still Photography,Not Applicable,11101,775,88,7113
146314,Shooting Permit,2014,3,17,2014,3,17,"Mayor's Office of Film, Theatre & Broadcasting",Queens,Still Photography,Not Applicable,11101,775,88,7113
146312,Shooting Permit,2014,3,16,2014,3,16,"Mayor's Office of Film, Theatre & Broadcasting",Queens,Still Photography,Not Applicable,11101,775,88,7113
146311,Shooting Permit,2014,3,15,2014,3,15,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Episodic series,10017,169,16,1426
146284,Shooting Permit,2014,3,14,2014,3,15,"Mayor's Office of Film, Theatre & Broadcasting",Queens,Television,Pilot,11101,775,88,7113
146284,Shooting Permit,2014,3,14,2014,3,15,"Mayor's Office of Film, Theatre & Broadcasting",Queens,Television,Pilot,11249,254,11,1756
146284,Shooting Permit,2014,3,14,2014,3,15,"Mayor's Office of Film, Theatre & Broadcasting",Queens,Television,Pilot,11377,21,3,270
146284,Shooting Permit,2014,3,14,2014,3,15,"Mayor's Office of Film, Theatre & Broadcasting",Queens,Television,Pilot,11378,64,5,503
146275,Shooting Permit,2014,3,14,2014,3,14,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Episodic series,10022,196,22,1662
146275,Shooting Permit,2014,3,14,2014,3,14,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Episodic series,10065,107,8,1046
146273,Shooting Permit,2014,3,19,2014,3,19,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Episodic series,11211,224,7,1811
146273,Shooting Permit,2014,3,19,2014,3,19,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Episodic series,11222,960,65,9543
