"EventID","EventType","StartDateTime","EndDateTime","EnteredOn","EventAgency","ParkingHeld","Borough","CommunityBoard(s)","PolicePrecinct(s)","Category","SubCategoryName","Country","ZipCode(s)"
"824734","Shooting Permit","12/13/2024 07:00:00 AM","12/13/2024 07:00:00 PM",,"Mayor's Office of Media & Entertainment","NORTH    3 STREET between WYTHE AVENUE and BERRY STREET","Brooklyn","1,","94,","Commercial","Commercial","United States of America","11249,"
"690151","Shooting Permit","01/12/2023 07:00:00 AM","01/12/2023 09:00:00 PM",,"Mayor's Office of Media & Entertainment","MESEROLE AVENUE between MCGUINNESS BOULEVARD and NEWEL STREET,  MESEROLE AVENUE between DIAMOND STREET and JEWEL STREET,  JEWEL STREET between CALYER STREET and MESEROLE AVENUE,  DIAMOND STREET between CALYER STREET and MESEROLE AVENUE,  CALYER STREET between JEWEL STREET and MOULTRIE STREET,  CALYER STREET between DIAMOND STREET and JEWEL STREET,  MESEROLE AVENUE between MOULTRIE STREET and HUMBOLDT STREET,  HUMBOLDT ST between MESEROLE AVENUE and NORMAN AVENUE","Brooklyn","1,","94,","Television","Cable-episodic","United States of America","11222,"
"700868","Theater Load in and Load Outs","03/30/2023 12:01:00 PM","03/31/2023 06:00:00 AM",,"Mayor's Office of Media & Entertainment","EAST   11 STREET between 3 AVENUE and 4 AVENUE,  3 AVENUE between EAST   11 STREET and EAST   12 STREET","Manhattan","11, 3,","23, 9,","Theater","Theater","United States of America","10003, 10029,"
"826407","Shooting Permit","01/08/2025 09:00:00 AM","01/08/2025 11:59:00 PM",,"Mayor's Office of Media & Entertainment","MULBERRY STREET between CANAL STREET and HESTER STREET,  BAXTER STREET between CANAL STREET and HESTER STREET,  CENTRE STREET between CANAL STREET and GRAND STREET,  HESTER STREET between CENTRE STREET and MULBERRY STREET,  HESTER STREET between MULBERRY STREET and MOTT STREET,  LAFAYETTE STREET between GRAND STREET and BROOME STREET,  BROOME STREET between MULBERRY STREET and CENTRE STREET,  BROOME STREET between CENTRE STREET and LAFAYETTE STREET,  BROOME STREET between LAFAYETTE STREET and CROSBY STREET","Manhattan","2,","5,","Television","Cable-episodic","United States of America","10013,"
"835626","Shooting Permit","02/18/2025 04:00:00 AM","02/18/2025 08:00:00 PM",,"Mayor's Office of Media & Entertainment","UNION SQUARE WEST between EAST   16 STREET and EAST   15 STREET,  EAST   16 STREET between 5 AVENUE and UNION SQUARE WEST","Manhattan","5,","13,","Commercial","Commercial","United States of America","10003,"
"707810","Shooting Permit","04/20/2023 08:30:00 AM","04/20/2023 11:30:00 PM",,"Mayor's Office of Media & Entertainment","KENT STREET between WEST STREET and DEAD END,  JAVA STREET between WEST STREET and DEAD END","Brooklyn","1,","94,","Television","Episodic series","United States of America","11222,"
"741694","Shooting Permit","09/23/2023 09:00:00 PM","09/24/2023 08:00:00 AM",,"Mayor's Office of Media & Entertainment","WEST   50 STREET between ROCKEFELLER PLAZA and 6 AVENUE","Manhattan","5,","18,","Commercial","Commercial","United States of America","10020, 10112,"
"706757","Shooting Permit","04/14/2023 08:00:00 AM","04/14/2023 10:00:00 PM",,"Mayor's Office of Media & Entertainment","30 PLACE between 47 AVENUE and 48 AVENUE,  30 STREET between 47 AVENUE and 48 AVENUE,  48 AVENUE between 30 STREET and 30 PLACE","Queens","2,","108,","Television","Episodic series","United States of America","11101,"
"802563","Shooting Permit","08/01/2024 06:00:00 AM","08/01/2024 10:00:00 PM",,"Mayor's Office of Media & Entertainment","COOPER AVENUE between 82 STREET and 84 STREET,  83 STREET between COOPER AVENUE and DORAN AVENUE,  DORAN AVENUE between 83 STREET and 84 STREET","Queens","5,","104,","Television","Episodic series","United States of America","11385,"
"782679","Shooting Permit","05/10/2024 06:00:00 AM","05/10/2024 09:00:00 PM",,"Mayor's Office of Media & Entertainment","46 AVENUE between VERNON BOULEVARD and 11 STREET","Queens","2, 5,","104, 108,","Television","Episodic series","United States of America","11101, 11385,"
"766779","Shooting Permit","03/12/2024 09:00:00 AM","03/13/2024 01:00:00 AM",,"Mayor's Office of Media & Entertainment","BELVIDERE STREET between BEAVER STREET and BROADWAY,  BEAVER STREET between FAYETTE STREET and BELVIDERE STREET,  BROADWAY between LEWIS AVENUE and BELVIDERE STREET,  BROADWAY between BELVIDERE STREET and ARION PLACE,  JOHNSON AVENUE between WHITE STREET and BOGART STREET,  JOHNSON AVENUE between BOGART STREET and MORGAN AVENUE,  BOGART STREET between DEAD END and BOERUM STREET","Brooklyn","1, 3, 4,","81, 83, 90,","Television","Episodic series","United States of America","11206,"
"837031","Shooting Permit","03/05/2025 06:00:00 AM","03/05/2025 10:00:00 PM",,"Mayor's Office of Media & Entertainment","2ND AVENUE TH between 44TH STREET and 47TH STREET,  45TH STREET between 3 AVENUE and 2ND AVENUE TH","Brooklyn","10, 6,","17, 72,","Commercial","Commercial","United States of America","10017, 11220,"
"861592","Shooting Permit","05/20/2025 07:00:00 AM","05/20/2025 05:00:00 PM",,"Mayor's Office of Media & Entertainment","HUDSON STREET between WEST   10 STREET and CHRISTOPHER STREET","Manhattan","2,","6,","Film","Feature","United States of America","10014,"
"871032","Shooting Permit","06/26/2025 08:00:00 AM","06/26/2025 07:00:00 PM",,"Mayor's Office of Media & Entertainment","164 STREET between JAMAICA AVENUE and 89 AVENUE","Queens","12,","103,","Documentary","Not Applicable","United States of America","11432,"
"724054","Shooting Permit","06/13/2023 06:00:00 AM","06/13/2023 08:00:00 PM",,"Mayor's Office of Media & Entertainment","LAFAYETTE STREET between CANAL STREET and BROOME STREET,  LAFAYETTE STREET between KENMARE STREET and BROOME STREET,  CENTRE STREET between BROOME STREET and HESTER STREET,  BROADWAY between GRAND STREET and BROOME STREET,  CROSBY STREET between GRAND STREET and BROOME STREET,  CROSBY STREET between GRAND STREET and HOWARD STREET,  BROADWAY between BROOME STREET and SPRING STREET,  BROOME STREET between GREENE STREET and LAFAYETTE STREET,  BROOME STREET between LAFAYETTE STREET and CENTRE STREET,  BROOME STREET between CENTRE STREET and MULBERRY STREET,  BROOME STREET between MULBERRY STREET and MOTT STREET,  BROOME STREET between ELIZABETH STREET and MOTT STREET,  GRAND STREET between BROADWAY and LAFAYETTE STREET,  BROOME STREET between ELIZABETH STREET and BOWERY","Manhattan","2,","1, 5,","Film","Feature","United States of America","10012, 10013,"
"797175","Shooting Permit","07/10/2024 09:00:00 AM","07/10/2024 06:00:00 PM",,"Mayor's Office of Media & Entertainment","5 AVENUE between EAST   72 STREET and EAST   71 STREET","Manhattan","64, 8,","19, 22,","Still Photography","Not Applicable","United States of America","10021, 10023,"
"689555","Theater Load in and Load Outs","01/06/2023 07:00:00 AM","01/08/2023 11:00:00 PM",,"Mayor's Office of Media & Entertainment","AMSTERDAM AVENUE between WEST   74 STREET and WEST   75 STREET,  WEST   75 STREET between AMSTERDAM AVENUE and BROADWAY","Manhattan","7,","20,","Theater","Theater","United States of America","10023,"
"884019","Shooting Permit","09/05/2025 09:00:00 AM","09/05/2025 06:00:00 PM",,"Mayor's Office of Media & Entertainment","Columbia Street between Columbia street and NA","Brooklyn","6,","76,","Still Photography","Not Applicable","United States of America","11231,"
"778961","Theater Load in and Load Outs","05/09/2024 12:01:00 PM","05/10/2024 06:00:00 AM",,"Mayor's Office of Media & Entertainment","FROST STREET between DEBEVOISE AVENUE and MORGAN AVENUE,  DEBEVOISE AVENUE between FROST STREET and RICHARDSON STREET","Brooklyn","1,","94,","Theater","Theater","United States of America","11222,"
"759158","Shooting Permit","01/26/2024 09:00:00 AM","01/26/2024 11:00:00 PM",,"Mayor's Office of Media & Entertainment","AMSTERDAM AVENUE between WEST   69 STREET and WEST   70 STREET,  WEST   69 STREET between AMSTERDAM AVENUE and BROADWAY,  BROADWAY between WEST   69 STREET and WEST   70 STREET,  AMSTERDAM AVENUE between WEST   70 STREET and WEST   71 STREET,  BROADWAY between WEST   70 STREET and WEST   71 STREET,  AMSTERDAM AVENUE between WEST   66 STREET and WEST   69 STREET,  WEST   68 STREET between AMSTERDAM AVENUE and BROADWAY,  BROADWAY between WEST   68 STREET and WEST   69 STREET","Manhattan","7,","20,","Film","Feature","United States of America","10023,"
"806932","Shooting Permit","08/26/2024 07:00:00 AM","08/26/2024 09:00:00 PM",,"Mayor's Office of Media & Entertainment","KINGSLAND AVENUE between GREENPOINT AVENUE and DEAD END","Brooklyn","1,","94,","Television","Cable-episodic","United States of America","11222,"
"817555","Shooting Permit","10/29/2024 07:00:00 AM","10/29/2024 11:00:00 PM",,"Mayor's Office of Media & Entertainment","EAGLE STREET between WEST STREET and FRANKLIN STREET,  WEST STREET between EAGLE STREET and GREEN STREET,  FREEMAN STREET between WEST STREET and FRANKLIN STREET","Brooklyn","1,","94,","Film","Feature","United States of America","11222,"
"687007","Shooting Permit","01/11/2023 06:00:00 AM","01/11/2023 11:59:00 PM",,"Mayor's Office of Media & Entertainment","ASTORIA BOULEVARD between 28 STREET and CRESCENT STREET,  ASTORIA BOULEVARD between CRESCENT STREET and 23 STREET,  ASTORIA BOULEVARD between 23 STREET and 29 STREET","Queens","1,","114,","Commercial","Commercial","United States of America","11102,"
"690383","Shooting Permit","01/13/2023 08:30:00 AM","01/13/2023 10:30:00 PM",,"Mayor's Office of Media & Entertainment","40 AVENUE between VERNON BOULEVARD and 21 STREET,  10 STREET between 41 AVENUE and 40 AVENUE,  VERNON BOULEVARD between 40 AVENUE and 41 AVENUE,  41 AVENUE between VERNON BOULEVARD and 10 STREET,  COVERT ST between WYCKOFF AVENUE and IRVING AVENUE,  IRVING AVENUE between ELDERT STREET and COVERT STREET","Queens","1, 4, 5,","104, 114, 83,","Television","Episodic series","United States of America","11101, 11237, 11385,"
"711765","Shooting Permit","04/27/2023 07:00:00 AM","04/27/2023 07:00:00 PM",,"Mayor's Office of Media & Entertainment","KENT STREET between WEST STREET and DEAD END,  JAVA STREET between WEST STREET and DEAD END","Brooklyn","1,","94,","Television","Episodic series","United States of America","11222,"
"784064","Shooting Permit","05/16/2024 04:00:00 PM","05/17/2024 06:00:00 AM",,"Mayor's Office of Media & Entertainment","21 STREET between 21 DRIVE and 22 ROAD,  21 STREET between 22 ROAD and 22 DRIVE,  21 STREET between 22 DRIVE and 23 AVENUE,  22 ROAD between 21 STREET and 19 STREET,  22 DRIVE between 21 STREET and 19 STREET,  DITMARS BOULEVARD between 28 STREET and 31 STREET,  31 STREET between DITMARS BOULEVARD and 21 AVENUE","Queens","1,","114,","Television","Episodic series","United States of America","11105,"
"765770","Theater Load in and Load Outs","03/01/2024 12:01:00 PM","03/01/2024 11:59:00 PM",,"Mayor's Office of Media & Entertainment","W. 55TH ST. between 11TH AVE. and 12TH AVE,  W. 56TH ST. between 11TH AVE. and 12TH AVE.,  11TH AVE. between W. 55TH ST. and W. 56TH ST.","Manhattan","4,","18,","Theater","Theater","United States of America","10019,"
"695963","Shooting Permit","02/15/2023 07:00:00 AM","02/15/2023 09:00:00 PM",,"Mayor's Office of Media & Entertainment","KINGSLAND AVENUE between GREENPOINT AVENUE and NORMAN AVENUE,  MONITOR STREET between GREENPOINT AVENUE and NORMAN AVENUE,  NORTH HENRY STREET between GREENPOINT AVENUE and NORMAN AVENUE","Brooklyn","1,","94,","Television","Episodic series","United States of America","11222,"
"744726","Theater Load in and Load Outs","10/17/2023 12:01:00 PM","10/20/2023 06:00:00 AM",,"Mayor's Office of Media & Entertainment","WEST   16 STREET between 9 AVENUE and 10 AVENUE","Manhattan","4,","10,","Theater","Theater","United States of America","10011,"
"801803","Shooting Permit","07/30/2024 06:00:00 AM","07/30/2024 10:00:00 PM",,"Mayor's Office of Media & Entertainment","30 STREET between 47 AVENUE and HUNTERS POINT AVENUE","Queens","2,","108,","Television","Cable-episodic","United States of America","11101,"
"793191","Shooting Permit",,"06/18/2024 11:59:00 PM",,"Mayor's Office of Media & Entertainment","WEST   60 STREET between BROADWAY and COLUMBUS AVENUE","Manhattan","4, 7,","18, 20,","Film","Feature","United States of America","10023,"
"696848","Shooting Permit","03/09/2023 07:00:00 AM","03/09/2023 07:00:00 PM",,"Mayor's Office of Media & Entertainment","EAST   83 STREET between MADISON AVENUE and 5 AVENUE,  EAST   83 STREET between MADISON AVENUE and 5 AVENUE,  MADISON AVENUE between EAST   83 STREET and EAST   84 STREET,  MADISON AVENUE between EAST   84 STREET and EAST   85 STREET,  MADISON AVENUE between EAST   82 STREET and EAST   83 STREET,  MADISON AVENUE between EAST   81 STREET and EAST   82 STREET,  MADISON AVENUE between EAST   80 STREET and EAST   81 STREET,  EAST   80 STREET between MADISON AVENUE and PARK AVENUE,  PARK AVENUE between EAST   79 STREET and EAST   80 STREET,  PARK AVENUE between EAST   80 STREET and EAST   81 STREET,  PARK AVENUE between EAST   81 STREET and EAST   82 STREET,  PARK AVENUE between EAST   82 STREET and EAST   83 STREET,  PARK AVENUE between EAST   83 STREET and EAST   84 STREET,  PARK AVENUE between EAST   84 STREET and EAST   85 STREET,  PARK AVENUE between EAST   85 STREET and EAST   86 STREET,  EAST   86 STREET between MADISON AVENUE and PARK AVENUE,  EAST   85 STREET between MADISON AVENUE and PARK AVENUE,  EAST   82 STREET between MADISON AVENUE and PARK AVENUE,  EAST   82 STREET between MADISON AVENUE and PARK AVENUE","Manhattan","8,","19,","Television","Episodic series","United States of America","10028, 10075,"
"803812","Shooting Permit","08/08/2024 06:00:00 AM","08/08/2024 11:00:00 PM",,"Mayor's Office of Media & Entertainment","44 DRIVE between 10 STREET and 11 STREET,  11 STREET between 44 DRIVE and 43 ROAD,  44 ROAD between 11 STREET and 21 STREET,  45 ROAD between 11 STREET and VERNON BOULEVARD,  45 ROAD between 11 STREET and 21 STREET,  11 STREET between 46 AVENUE and 45 AVENUE,  44 ROAD between 10 STREET and 11 STREET","Queens","2,","108,","Television","Cable-episodic","United States of America","11101,"
"689280","Shooting Permit","01/10/2023 09:00:00 AM","01/10/2023 09:00:00 PM",,"Mayor's Office of Media & Entertainment","KENT STREET between DEAD END and WEST STREET,  WEST STREET between GREENPOINT AVENUE and MILTON STREET,  MILTON STREET between WEST STREET and FRANKLIN STREET,  JAVA STREET between DEAD END and WEST STREET","Brooklyn","1,","94,","Television","Episodic series","United States of America","11222,"
"727085","Shooting Permit","06/29/2023 02:00:00 AM",,,"Mayor's Office of Media & Entertainment","WEST   48 STREET between 6 AVENUE and 7 AVENUE","Manhattan","5,","18,","Television","News","United States of America","10036, 10105,"
"796680","Shooting Permit","07/11/2024 06:00:00 AM","07/11/2024 09:00:00 PM",,"Mayor's Office of Media & Entertainment","LITTLE WEST   12 STREET between WASHINGTON STREET and 9 AVENUE,  WASHINGTON STREET between GANSEVOORT STREET and LITTLE WEST   12 STREET,  LITTLE WEST   12 STREET between 10 AVENUE and WASHINGTON STREET,  WASHINGTON STREET between LITTLE WEST   12 STREET and WEST   13 STREET,  WASHINGTON STREET between WEST   14 STREET and LITTLE WEST   12 STREET,  WEST   13 STREET between 10 AVENUE and 9 AVENUE","Manhattan","2, 4,","10, 6,","Commercial","Promo","United States of America","10011, 10014,"
"695386","Shooting Permit","02/25/2023 08:00:00 AM","02/25/2023 08:00:00 PM",,"Mayor's Office of Media & Entertainment","BELMONT AVENUE between GEORGIA AVENUE and ALABAMA AVENUE","Brooklyn","5,","75,","Television","Reality","United States of America","11207,"
"802276","Shooting Permit","08/22/2024 09:00:00 AM","08/22/2024 11:59:00 PM",,"Mayor's Office of Media & Entertainment","WEST   48 STREET between 6 AVENUE and 7 AVENUE","Manhattan","5,","18,","Television","News","United States of America","10036, 10105,"
"722283","Theater Load in and Load Outs","06/24/2023 12:01:00 PM","06/25/2023 06:00:00 AM",,"Mayor's Office of Media & Entertainment","WEST   35 STREET between 8 AVENUE and 9 AVENUE","Manhattan","4,","14,","Theater","Theater","United States of America","10001,"
"744565","Shooting Permit","10/16/2023 06:00:00 AM","10/16/2023 08:00:00 PM",,"Mayor's Office of Media & Entertainment","GREENWICH STREET between WATTS STREET and DESBROSSES STREET,  DESBROSSES STREET between WASHINGTON STREET and GREENWICH STREET,  DESBROSSES STREET between GREENWICH STREET and HUDSON STREET,  WATTS STREET between WASHINGTON STREET and CANAL STREET,  GREENWICH STREET between CANAL STREET and WATTS STREET","Manhattan","1, 2,","1,","WEB","Not Applicable","United States of America","10012, 10013,"
"849587","Shooting Permit","04/13/2025 11:00:00 AM","04/13/2025 11:00:00 PM",,"Mayor's Office of Media & Entertainment","WEST   27 STREET between 6 AVENUE and 7 AVENUE,  MANHATTAN AVENUE between MESEROLE AVENUE and NORMAN AVENUE","Manhattan","1, 5,","13, 94,","Film","Feature","United States of America","10001, 11222,"
"843650","Shooting Permit","03/20/2025 05:00:00 AM","03/20/2025 10:00:00 PM",,"Mayor's Office of Media & Entertainment","WEST   48 STREET between 6 AVENUE and 7 AVENUE","Manhattan","5,","18,","Television","News","United States of America","10036, 10105,"
"853390","Theater Load in and Load Outs","05/02/2025 12:01:00 PM","05/02/2025 11:59:00 PM",,"Mayor's Office of Media & Entertainment","EAST   11 STREET between 3 AVENUE and 4 AVENUE,  3 AVENUE between EAST   11 STREET and EAST   12 STREET","Manhattan","3,","9,","Theater","Theater","United States of America","10003,"
